"zcta","trct"
"98104","53033009200"
"98104","53033009200"
"98104","53033009200"
"98104","53033009200"
"98104","53033009200"
"98104","53033009200"
"98104","53033009200"
"98134","53033009300"
"98104","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98104","53033009300"
"98104","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98104","53033009300"
"98134","53033009300"
"98104","53033009300"
"98104","53033009300"
"98104","53033009300"
"98104","53033009300"
"98104","53033009300"
"98104","53033009300"
"98104","53033009300"
"98104","53033009300"
"98104","53033009300"
"98104","53033009300"
"98104","53033009300"
"98104","53033009300"
"98134","53033009300"
"98134","53033009300"
"98116","53033009600"
"98116","53033009600"
"98126","53033009600"
"98126","53033009600"
"98126","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98126","53033009600"
"98126","53033009600"
"98116","53033009600"
"98126","53033009600"
"98116","53033009600"
"98126","53033009600"
"98126","53033009600"
"98126","53033009600"
"98126","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009600"
"98116","53033009701"
"98116","53033009701"
"98116","53033009701"
"98116","53033009701"
"98116","53033009701"
"98116","53033009701"
"98116","53033009701"
"98116","53033009701"
"98116","53033009701"
"98116","53033009701"
"98116","53033009701"
"98116","53033009702"
"98116","53033009702"
"98116","53033009702"
"98116","53033009702"
"98116","53033009702"
"98134","53033009900"
"98126","53033009900"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98144","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98144","53033009300"
"98144","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98134","53033009300"
"98144","53033009400"
"98144","53033009400"
"98144","53033009400"
"98144","53033009400"
"98144","53033009400"
"98144","53033009400"
"98144","53033009400"
"98144","53033009400"
"98144","53033009400"
"98144","53033009400"
"98144","53033009400"
"98144","53033009400"
"98134","53033009300"
"98103","53033005000"
"98103","53033005000"
"98103","53033005000"
"98103","53033005000"
"98103","53033005000"
"98103","53033005000"
"98103","53033005000"
"98103","53033005000"
"98103","53033005000"
"98103","53033005100"
"98103","53033005100"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98102","53033006100"
"98102","53033006600"
"98109","53033006600"
"98109","53033006600"
"98109","53033006600"
"98102","53033006600"
"98109","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98109","53033007300"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007402"
"98102","53033007402"
"98102","53033007402"
"98122","53033007402"
"98102","53033007402"
"98102","53033007402"
"98102","53033007402"
"98102","53033007402"
"98102","53033007402"
"98102","53033007402"
"98122","53033007402"
"98122","53033007402"
"98122","53033007402"
"98122","53033007402"
"98122","53033007402"
"98122","53033007402"
"98102","53033007402"
"98102","53033007402"
"98122","53033008400"
"98122","53033008400"
"98122","53033008400"
"98122","53033008400"
"98122","53033008400"
"98122","53033008400"
"98122","53033008400"
"98122","53033008400"
"98104","53033008400"
"98122","53033008400"
"98122","53033008400"
"98101","53033008400"
"98122","53033008400"
"98122","53033008400"
"98122","53033008500"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98144","53033010002"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005100"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98105","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98103","53033005400"
"98102","53033006100"
"98102","53033006100"
"98102","53033006100"
"98102","53033006100"
"98102","53033006100"
"98102","53033006100"
"98102","53033006100"
"98102","53033006100"
"98102","53033006100"
"98102","53033006100"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033007401"
"98102","53033007401"
"98102","53033007500"
"98102","53033007500"
"98102","53033007500"
"98102","53033007500"
"98102","53033007500"
"98102","53033007500"
"98102","53033007500"
"98102","53033007500"
"98102","53033007500"
"98102","53033007500"
"98102","53033007500"
"98122","53033007500"
"98122","53033007500"
"98102","53033007500"
"98102","53033007500"
"98102","53033007500"
"98102","53033007500"
"98102","53033007500"
"98102","53033007500"
"98102","53033007500"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98144","53033009400"
"98144","53033009400"
"98144","53033009400"
"98144","53033009500"
"98107","53033004700"
"98107","53033004700"
"98107","53033004700"
"98107","53033004700"
"98107","53033004700"
"98107","53033004700"
"98107","53033004700"
"98107","53033004700"
"98107","53033004700"
"98107","53033004700"
"98107","53033004700"
"98107","53033004700"
"98107","53033004700"
"98107","53033004700"
"98107","53033004700"
"98107","53033004700"
"98107","53033004700"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98103","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98103","53033004800"
"98103","53033004800"
"98103","53033004800"
"98103","53033004800"
"98103","53033004800"
"98103","53033004800"
"98103","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98107","53033004800"
"98103","53033004900"
"98119","53033005900"
"98119","53033005900"
"98119","53033005900"
"98119","53033005900"
"98119","53033005900"
"98119","53033005900"
"98119","53033005900"
"98119","53033005900"
"98119","53033005900"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98119","53033006000"
"98119","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98119","53033006000"
"98109","53033006000"
"98119","53033006000"
"98109","53033006000"
"98119","53033006000"
"98119","53033006000"
"98119","53033006000"
"98109","53033006000"
"98119","53033006000"
"98119","53033006000"
"98109","53033006000"
"98119","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006000"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98109","53033006800"
"98119","53033006800"
"98119","53033006800"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007000"
"98109","53033007200"
"98109","53033007200"
"98109","53033007200"
"98109","53033007200"
"98109","53033007200"
"98109","53033007200"
"98109","53033007200"
"98109","53033007200"
"98109","53033007200"
"98109","53033007200"
"98040","53033024300"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98144","53033008900"
"98144","53033008900"
"98144","53033008900"
"98144","53033008900"
"98144","53033008900"
"98144","53033008900"
"98004","53033023804"
"98004","53033023804"
"98004","53033023804"
"98004","53033023900"
"98004","53033023900"
"98004","53033023900"
"98004","53033023900"
"98004","53033023900"
"98004","53033023900"
"98004","53033023900"
"98004","53033023900"
"98004","53033023900"
"98004","53033023900"
"98004","53033023900"
"98004","53033023900"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98039","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98004","53033024000"
"98039","53033024000"
"98039","53033024200"
"98039","53033024200"
"98039","53033024200"
"98039","53033024200"
"98039","53033024200"
"98039","53033024200"
"98039","53033024200"
"98039","53033024200"
"98039","53033024200"
"98039","53033024200"
"98039","53033024200"
"98039","53033024200"
"98039","53033024200"
"98039","53033024200"
"98039","53033024200"
"98039","53033024200"
"98039","53033024200"
"98039","53033024200"
"98039","53033024200"
"98039","53033024200"
"98039","53033024200"
"98040","53033024300"
"98112","53033006200"
"98112","53033006200"
"98112","53033006300"
"98112","53033006300"
"98112","53033006400"
"98112","53033006400"
"98112","53033006400"
"98112","53033006400"
"98112","53033006400"
"98112","53033006400"
"98112","53033006400"
"98112","53033006400"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98122","53033007700"
"98122","53033007700"
"98112","53033007700"
"98112","53033007700"
"98122","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98112","53033007700"
"98122","53033007700"
"98112","53033007700"
"98122","53033007700"
"98112","53033007700"
"98122","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007700"
"98122","53033007700"
"98112","53033007700"
"98112","53033007700"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98122","53033007800"
"98112","53033007800"
"98112","53033007800"
"98122","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007700"
"98122","53033007800"
"98122","53033007800"
"98112","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98112","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98112","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98112","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98112","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98112","53033007800"
"98112","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007800"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98122","53033008800"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98112","53033006500"
"98102","53033006500"
"98102","53033006500"
"98112","53033006500"
"98112","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98112","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98112","53033006500"
"98102","53033006500"
"98102","53033006500"
"98112","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98102","53033006500"
"98112","53033006500"
"98112","53033006500"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98109","53033006600"
"98102","53033006600"
"98102","53033006600"
"98109","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033006600"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98102","53033007401"
"98112","53033007500"
"98112","53033007500"
"98112","53033007500"
"98112","53033007500"
"98112","53033007500"
"98112","53033007500"
"98112","53033007500"
"98112","53033007500"
"98112","53033007500"
"98102","53033007500"
"98112","53033007500"
"98112","53033007500"
"98122","53033007500"
"98112","53033007500"
"98112","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98102","53033007500"
"98102","53033007500"
"98102","53033007500"
"98102","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98122","53033007500"
"98102","53033007500"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98112","53033007600"
"98122","53033007600"
"98112","53033007600"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033007900"
"98122","53033008400"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008600"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"98122","53033008700"
"99999","53033990100"
"99999","53033990100"
"99999","53033990100"
"99999","53033990100"
"99999","53033990100"
"99999","53033990100"
"99999","53033990100"
"99999","53033990100"
"99999","53033990100"
"99999","53033990100"
"99999","53033990100"
"99999","53033990100"
"98119","53033005802"
"98119","53033005802"
"98119","53033005802"
"98109","53033006700"
"98109","53033006700"
"98109","53033006700"
"98109","53033007000"
"98109","53033007000"
"98119","53033007100"
"98119","53033007100"
"98119","53033007100"
"98119","53033007100"
"98119","53033007100"
"98119","53033007100"
"98119","53033007100"
"98119","53033007100"
"98119","53033007100"
"98119","53033007100"
"98119","53033007100"
"98119","53033007100"
"98119","53033007100"
"98119","53033007100"
"98119","53033007100"
"98119","53033007100"
"98109","53033007100"
"98109","53033007100"
"98109","53033007100"
"98119","53033007100"
"98109","53033007100"
"98119","53033007100"
"98109","53033007100"
"98119","53033007100"
"98109","53033007100"
"98109","53033007100"
"98109","53033007100"
"98109","53033007100"
"98109","53033007100"
"98109","53033007100"
"98119","53033007100"
"98109","53033007100"
"98109","53033007100"
"98109","53033007100"
"98109","53033007100"
"98109","53033007100"
"98119","53033007100"
"98109","53033007200"
"98109","53033007200"
"98109","53033007200"
"98109","53033007200"
"98109","53033007200"
"98109","53033007200"
"98109","53033007200"
"98109","53033007200"
